mblogid,_id,url,comments_count,user_id,user_name,content
Pq7NM6qLR,5162265221532879,https://weibo.com/1923237421/Pq7NM6qLR,8,1923237421,广州铁路,"【铁路数字化成果亮相第八届数字中国建设峰会】4月29日至30日，第八届数字中国建设峰会在福州海峡国际会展中心隆重举行。  
  http://t.cn/A6dHYsns "
Pq7nn5YpR,5162248851423883,https://weibo.com/2549511007/Pq7nn5YpR,5,2549511007,中国铁路,【铁路数字化成果亮相第八届数字中国建设峰会】4月29日至30日，第八届数字中国建设峰会在福州海峡国际会展中心隆重举行。 http://t.cn/A6dHYsns 
Pq7qWc2SC,5162251062871010,https://weibo.com/1276577022/Pq7qWc2SC,1,1276577022,沙里途_,第八届数字中国建设峰会@新浪博客 http://t.cn/A6dHTmBD 
PqeO4yB4N,5162534488245677,https://weibo.com/3357984530/PqeO4yB4N,4,3357984530,成都水务,#水务资讯# 【[666]数字孪生水利专区亮相#第八届数字中国建设峰会# 】http://t.cn/A6dp3sfj（来源：中国水利） 
PqeJJlZaw,5162531795240024,https://weibo.com/1920077735/PqeJJlZaw,2,1920077735,草原铁路,#呼铁微分享# 【铁路数字化成果亮相第八届数字中国建设峰会】4月29日至30日，第八届数字中国建设峰会在福州海峡国际会展中心隆重举行。http://t.cn/A6dHYsns 
PqgXTkW5s,5162617454989850,https://weibo.com/1276577022/PqgXTkW5s,1,1276577022,沙里途_,第八届数字中国建设峰会@新浪博客 http://t.cn/A6dHTmBD 
PqefZvUf8,5162513357604370,https://weibo.com/1882716230/PqefZvUf8,12,1882716230,南昌铁路,发布了头条文章：《铁路数字化成果亮相第八届数字中国建设峰会》 （来源：中国铁路） http://t.cn/A6d8xBbe 
PqiLm6WnM,5162686561654394,https://weibo.com/1826017320/PqiLm6WnM,1,1826017320,IT之家,【鸿鹄 T70 电动智能农机亮相 2025 数字中国建设峰会，助力农业实现全程无人化作业】在2025数字中国建设峰会上，十堰国科鸿鹄科技展示了鸿鹄T70电动智能农机。该农机采用锂电池和永磁同步电机，搭载智能电控系统，可实现远程规划路径自主作业，耕作精度达±2.5cm，续航6小时。已在河北雄安新区等地…… 
PqoXNCJ0Z,5162924919229505,https://weibo.com/2606243004/PqoXNCJ0Z,7,2606243004,福建消防,#福吉说消防[超话]# 第八届数字中国建设峰会圆满结束，智慧消防展馆精彩集锦来啦！ http://t.cn/A6dnNjhi 
Pqjd1mfN5,5162703715303919,https://weibo.com/1243037810/Pqjd1mfN5,1,1243037810,一和家家,第八届数字中国建设峰会签约重点项目总投资额2280亿元——福州5月4日电 (记者 闫旭)第八届数字中国建设峰会4日闭幕。本届峰会共签约数字经济重点项目455个、总投资额2280亿元人民币，比上届峰会分别增长8%和12%，项目涵盖新一代人工智能、机器人、算力基础设施、互联网医疗等多个领域。 
Pqo20rhuJ,5162889086502109,https://weibo.com/1956442760/Pqo20rhuJ,2,1956442760,南铁福州车务段,发布了头条文章：《铁路数字化成果亮相第八届数字中国建设峰会》   （来源：中国铁路） http://t.cn/A6dnGH9H 
Pqq0ag5LX,5162964823835441,https://weibo.com/1920077735/Pqq0ag5LX,2,1920077735,草原铁路,#呼铁微分享# 【铁路数字化成果亮相第八届数字中国建设峰会】4月29日至30日，第八届数字中国建设峰会在福州海峡国际会展中心隆重举行。  http://t.cn/A6dHYsns 
PqpUtEa2Z,5162961299571745,https://weibo.com/1958890151/PqpUtEa2Z,2,1958890151,福州火车站,【铁路数字化成果亮相第八届数字中国建设峰会】4月29日至30日，第八届数字中国建设峰会在福州海峡国际会展中心隆重举行。http://t.cn/A6dHYsns  
PqB3lFThz,5163389639983957,https://weibo.com/1839167003/PqB3lFThz,99,1839167003,华为终端,5月6日鸿蒙生态日日新PLOG：数字中国建设峰会举办，鸿蒙助力政企办公应用更智能、更安全；微博、夸克等多款应用功能更新。用鸿蒙操作系统 5体验大有不同，欢迎前往“我的华为”App>升级尝鲜报名体验。#鸿蒙5大有不同##HarmonyOS5# 
PqBoqFN30,5163402709959990,https://weibo.com/2609576940/PqBoqFN30,14,2609576940,南铁赣州车务段,#赣车微视角# 《铁路数字化成果亮相第八届数字中国建设峰会》 （来源：中国铁路）     http://t.cn/A6d8xBbe 
PqwLDCQBz,5163224899258681,https://weibo.com/3117177915/PqwLDCQBz,1,3117177915,CEC中国电子,【#数字中国建设峰会# 】4月28日至5月4日，由中国电信、中国电科、中国电子联合主办的智能云生态大会在福建省福州市举办。4月30日，中国电子党组成员、副总经理张新亮出席大会并发表致辞。 http://t.cn/A6duQcro 
PqxaOrnqR,5163240506524933,https://weibo.com/2001627641/PqxaOrnqR,435,2001627641,中国移动,我在数字中国的现场交了几个“机器朋友”！#第八届数字中国建设峰会##智焕新生共创AI+时代##移起AI+# http://t.cn/A6du3gUo 
PqwEFBbOC,5163220578863558,https://weibo.com/1409641392/PqwEFBbOC,1,1409641392,FM1067私家车广播,#1067喇叭花快报# ▲第八届数字中国建设峰会4日闭幕。本届峰会共签约数字经济重点项目455个、总投资额2280亿元人民币，比上届峰会分别增长8%和12%，项目涵盖新一代人工智能、机器人、算力基础设施、互联网医疗等多个领域。本届峰会共吸引超36万人次参会观展，创下历史新高。 
PqGS0r67n,5163613246458377,https://weibo.com/2557129567/PqGS0r67n,7,2557129567,华为中国,"#第八届数字中国建设峰会# 期间，华为举办""城市感知基础设施高端对话：感知网络体系赋能城市全域数字化""研讨会。全国政府机构代表、商业领袖、行业伙伴及技术专家齐聚，围绕城市感知网络体系顶层规划与建设路径展开深入探讨，旨在加速城市全域数字化进程，推动韧性城市建设落地。 http://t.cn/A6dBTJQp "
PqxnHcBsB,5163248493003937,https://weibo.com/2001627641/PqxnHcBsB,433,2001627641,中国移动,中国移动理想生活家｜感受未来生活的温度，中国移动与你一起触碰AI+时代的理想生活！快来和我一起探秘。#智焕新生共创AI+时代##移起AI+##第八届数字中国建设峰会# http://t.cn/A6dudZo8 
PqxoMvtnz,5163249167501105,https://weibo.com/2001627641/PqxoMvtnz,322,2001627641,中国移动,中国移动理想生活家｜日常生活/工作高效的“秘密武器”，这次一次看全！带你走进数字中国展上最实用的“职场黑科技”。#智焕新生共创AI+时代##移起AI+##第八届数字中国建设峰会# http://t.cn/A6dudICI 
PqKCL1R2j,5163757550442203,https://weibo.com/2002148123/PqKCL1R2j,1948,2002148123,中国联通,#第八届数字中国建设峰会#期间，中国联通精心打造专题展览，全方位展示自身实施融合创新战略，推进网络向新、技术向新、服务向新，助力网络强国、数字中国建设的硬核实力与丰硕成果。戳视频，我们与您一同以AI视角，回顾联通数智精彩！#拥抱智能向新前行# http://t.cn/A6dd1zEe 
PqSsqnjmx,5164058665555977,https://weibo.com/5143653913/PqSsqnjmx,1,5143653913,中国一汽,"【一汽出行红旗国宾车队圆满完成数字中国建设峰会服务任务】[打call]
4月26日至5月1日，一汽出行以出车800余次、“零瑕疵”服务高标准完成第八届数字中国建设峰会接待用车任务，红旗国宾车队在高端出行领域迈出里程碑式一步。#中国一汽 创领未来# "
Pqx0eu2Zj,5163233947161329,https://weibo.com/5305157796/Pqx0eu2Zj,27,5305157796,爱武城,4日，第八届数字中国建设峰会在福州闭幕。其间签约数字经济重点项目455个，总投资额达2280亿元。 
PqS9zhzVF,5164046974189691,https://weibo.com/5032238317/PqS9zhzVF,5,5032238317,茶活力,"茶活力闪耀#第八届数字中国建设峰会#
作为草本饮品领域的创新标杆，
片仔癀饮品系列·茶活力携旗下明星产品亮相峰会现场，、
以“一杯东方草本，致敬数字未来”为主题，[哇]
开启了一场东方草本与现代科技的双向奔赴。[打call][打call] 

#片仔癀饮品系列# #茶活力草本饮料# "
Pr2E1gmiW,5164450253898990,https://weibo.com/1649608047/Pr2E1gmiW,12,1649608047,天极网,2025年4月28日至5月4日，第八届数字中国建设峰会现场体验区亮相福州海峡国际会展中心。天极网深入5.6万平方米的现场体验区，带您沉浸式解锁前沿技术与创新场景，见证数字中国建设成就。#第八届数字中国建设峰会# http://t.cn/A6dsum7t 
PqZOd6smM,5164341251539012,https://weibo.com/7577328070/PqZOd6smM,1,7577328070,用户7577328070,智创未来，AI了AI了，小编带你沉浸式打卡#第八届数字中国建设峰会# 中国移动展区。#智焕新生共创AI+时代##移起AI+# http://t.cn/A6dS9etM中国移动的微博视频 
Pr3tKtclP,5164482326958993,https://weibo.com/2002148123/Pr3tKtclP,1803,2002148123,中国联通,八闽大地，数智浪潮席卷而来。4月29日-30日，#第八届数字中国建设峰会#在福州盛大举办。中国联通积极参与大会活动，全方位彰显自身在 “数智”领域的强大实力与担当，为数字中国建设注入澎湃联通动能。戳视频一起回顾数字峰会“联通精彩”：#拥抱智能向新前行# http://t.cn/A6gvPbtT 
PrtZtdDHF,5165501433250887,https://weibo.com/2884530251/PrtZtdDHF,2,2884530251,中核集团,【首批！中核集团入选！[666][666][666]】近日，在第八届数字中国建设峰会期间，国务院国资委发布了首批10余个行业30项央企人工智能行业高质量数据集优秀建设成果。其中，中核集团“核电SPV设备健康诊断、运行异常及故障预测数据集”从数百项成果中脱颖而出，获评优秀建设成果。#我国核工业创建70周年# 
PrtNtf7pj,5165493993603397,https://weibo.com/3702613015/PrtNtf7pj,4,3702613015,四川国资,#市州国资动态# 【“遂宁三通”亮相数字峰会 “效率革命”谱写数据新篇】近期，遂宁数据集团筹备组总经理蒲星伟率数据集团业务骨干在福州市参与第八届数字中国建设峰会。http://t.cn/A6gwmNGT 
PrD6RpLP4,5165851976142034,https://weibo.com/5577082800/PrD6RpLP4,1,5577082800,勇敢的小鱼2015,近日，第八届数字中国建设峰会在福建省福州市举办，安吉“生态产品价值实现应用场景”案例在本届峰会上精彩亮相。 
PrDELnCXz,5165872995631309,https://weibo.com/1796341451/PrDELnCXz,10,1796341451,天津联通,4月29日，中国联通携数智创新成果亮相#第八届数字中国建设峰会。点击视频，看中国联通如何以人工智能、大数据等数字技术，赋能数字中国建设。#第八届数字中国建设峰会# http://t.cn/A6gyQJEv 
